task_id,task_generation_config_json,env,domain,l1_category,l2_category,suggested_difficulty,suggested_hint,suggested_max_steps,suggested_split,metadata_json
skyscanner/info_gathering/flights/hard/5,"{""task"":""Search for business class flights from Los Angeles to London on in 15 days. Fly with British Airways, ensure it is direct, and keep it under ₹350,000."",""url"":""https://www.skyscanner.net/"",""user_metadata"":{""location"":""Los Angeles"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""require_direct"":true,""airlines"":[""British Airways""],""max_price"":350000.0,""cabin_classes"":[""business"",""biz""]}]]}}",real,skyscanner,travel,flights,hard,"Set cabin class, direct stops, specific airline, and ensure price is within budget.",15,validation,null
skyscanner/info_gathering/flights/hard/6,"{""task"":""Search for business class flights from Toronto to New York on in 18 days. Fly with British Airways, ensure it is direct, and keep it under ₹350,000."",""url"":""https://www.skyscanner.net/"",""user_metadata"":{""location"":""Toronto"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""require_direct"":true,""airlines"":[""British Airways""],""max_price"":350000.0,""cabin_classes"":[""business"",""biz""]}]]}}",real,skyscanner,travel,flights,hard,"Set cabin class, direct stops, specific airline, and ensure price is within budget.",15,validation,null
skyscanner/info_gathering/flights/hard/7,"{""task"":""Search for business class flights from Hong Kong to New York on in 21 days. Fly with United, ensure it is direct, and keep it under ₹350,000."",""url"":""https://www.skyscanner.net/"",""user_metadata"":{""location"":""Hong Kong"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""require_direct"":true,""airlines"":[""United""],""max_price"":350000.0,""cabin_classes"":[""business"",""biz""]}]]}}",real,skyscanner,travel,flights,hard,"Set cabin class, direct stops, specific airline, and ensure price is within budget.",15,validation,null
skyscanner/info_gathering/flights/hard/8,"{""task"":""Search for business class flights from Singapore to Dubai on in 24 days. Fly with British Airways, ensure it is direct, and keep it under ₹350,000."",""url"":""https://www.skyscanner.net/"",""user_metadata"":{""location"":""Singapore"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""require_direct"":true,""airlines"":[""British Airways""],""max_price"":350000.0,""cabin_classes"":[""business"",""biz""]}]]}}",real,skyscanner,travel,flights,hard,"Set cabin class, direct stops, specific airline, and ensure price is within budget.",15,validation,null
skyscanner/info_gathering/flights/hard/9,"{""task"":""Search for business class flights from Los Angeles to London on in 27 days. Fly with Singapore Airlines, ensure it is direct, and keep it under ₹350,000."",""url"":""https://www.skyscanner.net/"",""user_metadata"":{""location"":""Los Angeles"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""require_direct"":true,""airlines"":[""Singapore Airlines""],""max_price"":350000.0,""cabin_classes"":[""business"",""biz""]}]]}}",real,skyscanner,travel,flights,hard,"Set cabin class, direct stops, specific airline, and ensure price is within budget.",15,validation,null
skyscanner/info_gathering/flights/hard/10,"{""task"":""Search for business class flights from Los Angeles to Paris on in 30 days. Fly with Cathay Pacific, ensure it is direct, and keep it under ₹350,000."",""url"":""https://www.skyscanner.net/"",""user_metadata"":{""location"":""Los Angeles"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""require_direct"":true,""airlines"":[""Cathay Pacific""],""max_price"":350000.0,""cabin_classes"":[""business"",""biz""]}]]}}",real,skyscanner,travel,flights,hard,"Set cabin class, direct stops, specific airline, and ensure price is within budget.",15,validation,null
skyscanner/info_gathering/flights/hard/11,"{""task"":""Search for business class flights from Hong Kong to Tokyo on in 33 days. Fly with Lufthansa, ensure it is direct, and keep it under ₹350,000."",""url"":""https://www.skyscanner.net/"",""user_metadata"":{""location"":""Hong Kong"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""require_direct"":true,""airlines"":[""Lufthansa""],""max_price"":350000.0,""cabin_classes"":[""business"",""biz""]}]]}}",real,skyscanner,travel,flights,hard,"Set cabin class, direct stops, specific airline, and ensure price is within budget.",15,validation,null
skyscanner/info_gathering/flights/hard/12,"{""task"":""Search for business class flights from Hong Kong to New York on in 36 days. Fly with British Airways, ensure it is direct, and keep it under ₹350,000."",""url"":""https://www.skyscanner.net/"",""user_metadata"":{""location"":""Hong Kong"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""require_direct"":true,""airlines"":[""British Airways""],""max_price"":350000.0,""cabin_classes"":[""business"",""biz""]}]]}}",real,skyscanner,travel,flights,hard,"Set cabin class, direct stops, specific airline, and ensure price is within budget.",15,validation,null
skyscanner/info_gathering/flights/hard/13,"{""task"":""Search for business class flights from Toronto to Dubai on in 39 days. Fly with Lufthansa, ensure it is direct, and keep it under ₹350,000."",""url"":""https://www.skyscanner.net/"",""user_metadata"":{""location"":""Toronto"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""require_direct"":true,""airlines"":[""Lufthansa""],""max_price"":350000.0,""cabin_classes"":[""business"",""biz""]}]]}}",real,skyscanner,travel,flights,hard,"Set cabin class, direct stops, specific airline, and ensure price is within budget.",15,validation,null
skyscanner/info_gathering/flights/hard/14,"{""task"":""Search for business class flights from Toronto to Paris on in 42 days. Fly with Lufthansa, ensure it is direct, and keep it under ₹350,000."",""url"":""https://www.skyscanner.net/"",""user_metadata"":{""location"":""Toronto"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""require_direct"":true,""airlines"":[""Lufthansa""],""max_price"":350000.0,""cabin_classes"":[""business"",""biz""]}]]}}",real,skyscanner,travel,flights,hard,"Set cabin class, direct stops, specific airline, and ensure price is within budget.",15,validation,null
skyscanner/info_gathering/flights/hard/15,"{""task"":""Search for business class flights from Los Angeles to Paris on in 45 days. Fly with United, ensure it is direct, and keep it under ₹350,000."",""url"":""https://www.skyscanner.net/"",""user_metadata"":{""location"":""Los Angeles"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""require_direct"":true,""airlines"":[""United""],""max_price"":350000.0,""cabin_classes"":[""business"",""biz""]}]]}}",real,skyscanner,travel,flights,hard,"Set cabin class, direct stops, specific airline, and ensure price is within budget.",15,validation,null
skyscanner/info_gathering/flights/hard/16,"{""task"":""Search for business class flights from Toronto to New York on in 48 days. Fly with Lufthansa, ensure it is direct, and keep it under ₹350,000."",""url"":""https://www.skyscanner.net/"",""user_metadata"":{""location"":""Toronto"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""require_direct"":true,""airlines"":[""Lufthansa""],""max_price"":350000.0,""cabin_classes"":[""business"",""biz""]}]]}}",real,skyscanner,travel,flights,hard,"Set cabin class, direct stops, specific airline, and ensure price is within budget.",15,validation,null
skyscanner/info_gathering/flights/hard/17,"{""task"":""Search for business class flights from Singapore to Dubai on in 51 days. Fly with Delta, ensure it is direct, and keep it under ₹350,000."",""url"":""https://www.skyscanner.net/"",""user_metadata"":{""location"":""Singapore"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""require_direct"":true,""airlines"":[""Delta""],""max_price"":350000.0,""cabin_classes"":[""business"",""biz""]}]]}}",real,skyscanner,travel,flights,hard,"Set cabin class, direct stops, specific airline, and ensure price is within budget.",15,validation,null
skyscanner/info_gathering/hotels/easy/1,"{""task"":""Find a hotel in Rome on in 5 days. Minimum 4 stars, under ₹15,000/night."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Rome"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Rome""],""min_stars"":4,""max_price"":15000.0}]]}}",real,skyscanner,travel,hotels,easy,Set min 4 stars and ensure it's under the max budget.,15,validation,null
skyscanner/info_gathering/hotels/easy/2,"{""task"":""Find a hotel in Madrid on in 10 days. Minimum 4 stars, under ₹15,000/night."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Madrid"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Madrid""],""min_stars"":4,""max_price"":15000.0}]]}}",real,skyscanner,travel,hotels,easy,Set min 4 stars and ensure it's under the max budget.,15,validation,null
skyscanner/info_gathering/hotels/easy/3,"{""task"":""Find a hotel in Lisbon on in 15 days. Minimum 4 stars, under ₹15,000/night."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Lisbon"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Lisbon""],""min_stars"":4,""max_price"":15000.0}]]}}",real,skyscanner,travel,hotels,easy,Set min 4 stars and ensure it's under the max budget.,15,validation,null
skyscanner/info_gathering/hotels/medium/1,"{""task"":""Search for a top-rated hotel in Dubai on in 2 weeks. Must have a minimum guest rating of 9.0, under ₹30,000/night."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Dubai"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Dubai""],""min_score"":9.0,""max_price"":30000.0}]]}}",real,skyscanner,travel,hotels,medium,Use guest rating filter > 9 or sort by rating.,15,validation,null
skyscanner/info_gathering/hotels/medium/2,"{""task"":""Search for a top-rated hotel in Bangkok on in 4 weeks. Must have a minimum guest rating of 9.0, under ₹30,000/night."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Bangkok"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Bangkok""],""min_score"":9.0,""max_price"":30000.0}]]}}",real,skyscanner,travel,hotels,medium,Use guest rating filter > 9 or sort by rating.,15,validation,null
skyscanner/info_gathering/hotels/medium/3,"{""task"":""Search for a top-rated hotel in Istanbul on in 6 weeks. Must have a minimum guest rating of 9.0, under ₹30,000/night."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Istanbul"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Istanbul""],""min_score"":9.0,""max_price"":30000.0}]]}}",real,skyscanner,travel,hotels,medium,Use guest rating filter > 9 or sort by rating.,15,validation,null
skyscanner/info_gathering/hotels/medium/4,"{""task"":""Search for a top-rated hotel in Amsterdam on in 8 weeks. Must have a minimum guest rating of 9.0, under ₹30,000/night."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Amsterdam"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Amsterdam""],""min_score"":9.0,""max_price"":30000.0}]]}}",real,skyscanner,travel,hotels,medium,Use guest rating filter > 9 or sort by rating.,15,validation,null
skyscanner/info_gathering/hotels/hard/1,"{""task"":""Find a 5-star luxury hotel in Paris checking in on in 6 days for 1 night. Needs an Exceptional guest rating (9.0+) and keep it under ₹80,000 total."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Paris"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Paris""],""min_stars"":5,""min_score"":9.0,""max_price"":80000.0}]]}}",real,skyscanner,travel,hotels,hard,"Set 5 stars, guest score 9+, and enforce price constraints.",15,validation,null
skyscanner/info_gathering/hotels/hard/2,"{""task"":""Find a 5-star luxury hotel in Tokyo checking in on in 7 days for 1 night. Needs an Exceptional guest rating (9.0+) and keep it under ₹80,000 total."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Tokyo"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Tokyo""],""min_stars"":5,""min_score"":9.0,""max_price"":80000.0}]]}}",real,skyscanner,travel,hotels,hard,"Set 5 stars, guest score 9+, and enforce price constraints.",15,validation,null
skyscanner/info_gathering/hotels/hard/3,"{""task"":""Find a 5-star luxury hotel in New York checking in on in 8 days for 1 night. Needs an Exceptional guest rating (9.0+) and keep it under ₹80,000 total."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""New York"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""New York""],""min_stars"":5,""min_score"":9.0,""max_price"":80000.0}]]}}",real,skyscanner,travel,hotels,hard,"Set 5 stars, guest score 9+, and enforce price constraints.",15,validation,null
skyscanner/info_gathering/hotels/hard/4,"{""task"":""Find a 5-star luxury hotel in Sydney checking in on in 9 days for 1 night. Needs an Exceptional guest rating (9.0+) and keep it under ₹80,000 total."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Sydney"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Sydney""],""min_stars"":5,""min_score"":9.0,""max_price"":80000.0}]]}}",real,skyscanner,travel,hotels,hard,"Set 5 stars, guest score 9+, and enforce price constraints.",15,validation,null
skyscanner/info_gathering/hotels/hard/5,"{""task"":""Find a 5-star luxury hotel in London checking in on in 10 days for 1 night. Needs an Exceptional guest rating (9.0+) and keep it under ₹80,000 total."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""London"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""London""],""min_stars"":5,""min_score"":9.0,""max_price"":80000.0}]]}}",real,skyscanner,travel,hotels,hard,"Set 5 stars, guest score 9+, and enforce price constraints.",15,validation,null
skyscanner/info_gathering/hotels/hard/6,"{""task"":""Find a 5-star luxury hotel in Singapore checking in on in 11 days for 1 night. Needs an Exceptional guest rating (9.0+) and keep it under ₹80,000 total."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Singapore"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Singapore""],""min_stars"":5,""min_score"":9.0,""max_price"":80000.0}]]}}",real,skyscanner,travel,hotels,hard,"Set 5 stars, guest score 9+, and enforce price constraints.",15,validation,null
skyscanner/info_gathering/hotels/hard/7,"{""task"":""Find a 5-star luxury hotel in Singapore checking in on in 12 days for 1 night. Needs an Exceptional guest rating (9.0+) and keep it under ₹80,000 total."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Singapore"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Singapore""],""min_stars"":5,""min_score"":9.0,""max_price"":80000.0}]]}}",real,skyscanner,travel,hotels,hard,"Set 5 stars, guest score 9+, and enforce price constraints.",15,validation,null
skyscanner/info_gathering/hotels/hard/8,"{""task"":""Find a 5-star luxury hotel in Sydney checking in on in 13 days for 1 night. Needs an Exceptional guest rating (9.0+) and keep it under ₹80,000 total."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Sydney"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Sydney""],""min_stars"":5,""min_score"":9.0,""max_price"":80000.0}]]}}",real,skyscanner,travel,hotels,hard,"Set 5 stars, guest score 9+, and enforce price constraints.",15,validation,null
skyscanner/info_gathering/hotels/hard/9,"{""task"":""Find a 5-star luxury hotel in London checking in on in 14 days for 1 night. Needs an Exceptional guest rating (9.0+) and keep it under ₹80,000 total."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""London"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""London""],""min_stars"":5,""min_score"":9.0,""max_price"":80000.0}]]}}",real,skyscanner,travel,hotels,hard,"Set 5 stars, guest score 9+, and enforce price constraints.",15,validation,null
skyscanner/info_gathering/hotels/hard/10,"{""task"":""Find a 5-star luxury hotel in London checking in on in 15 days for 1 night. Needs an Exceptional guest rating (9.0+) and keep it under ₹80,000 total."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""London"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""London""],""min_stars"":5,""min_score"":9.0,""max_price"":80000.0}]]}}",real,skyscanner,travel,hotels,hard,"Set 5 stars, guest score 9+, and enforce price constraints.",15,validation,null
skyscanner/info_gathering/hotels/hard/11,"{""task"":""Find a 5-star luxury hotel in Paris checking in on in 16 days for 1 night. Needs an Exceptional guest rating (9.0+) and keep it under ₹80,000 total."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Paris"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Paris""],""min_stars"":5,""min_score"":9.0,""max_price"":80000.0}]]}}",real,skyscanner,travel,hotels,hard,"Set 5 stars, guest score 9+, and enforce price constraints.",15,validation,null
skyscanner/info_gathering/hotels/hard/12,"{""task"":""Find a 5-star luxury hotel in Singapore checking in on in 17 days for 1 night. Needs an Exceptional guest rating (9.0+) and keep it under ₹80,000 total."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Singapore"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Singapore""],""min_stars"":5,""min_score"":9.0,""max_price"":80000.0}]]}}",real,skyscanner,travel,hotels,hard,"Set 5 stars, guest score 9+, and enforce price constraints.",15,validation,null
skyscanner/info_gathering/hotels/hard/13,"{""task"":""Find a 5-star luxury hotel in London checking in on in 18 days for 1 night. Needs an Exceptional guest rating (9.0+) and keep it under ₹80,000 total."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""London"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""London""],""min_stars"":5,""min_score"":9.0,""max_price"":80000.0}]]}}",real,skyscanner,travel,hotels,hard,"Set 5 stars, guest score 9+, and enforce price constraints.",15,validation,null
skyscanner/info_gathering/hotels/hard/14,"{""task"":""Find a 5-star luxury hotel in Paris checking in on in 19 days for 1 night. Needs an Exceptional guest rating (9.0+) and keep it under ₹80,000 total."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""Paris"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""Paris""],""min_stars"":5,""min_score"":9.0,""max_price"":80000.0}]]}}",real,skyscanner,travel,hotels,hard,"Set 5 stars, guest score 9+, and enforce price constraints.",15,validation,null
skyscanner/info_gathering/hotels/hard/15,"{""task"":""Find a 5-star luxury hotel in London checking in on in 20 days for 1 night. Needs an Exceptional guest rating (9.0+) and keep it under ₹80,000 total."",""url"":""https://www.skyscanner.net/hotels"",""user_metadata"":{""location"":""London"",""timezone"":""UTC"",""timestamp"":1779217433},""eval_config"":{""_target_"":""navi_bench.skyscanner.skyscanner_url_match.SkyscannerInfoGathering"",""queries"":[[{""cities"":[""London""],""min_stars"":5,""min_score"":9.0,""max_price"":80000.0}]]}}",real,skyscanner,travel,hotels,hard,"Set 5 stars, guest score 9+, and enforce price constraints.",15,validation,null
