task_id,task_generation_config_json,env,domain,l1_category,l2_category,suggested_difficulty,suggested_hint,suggested_max_steps,suggested_split,metadata_json
rome2rio/routes/del_lon_summary_budget/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top 3 route listings from New Delhi to London that cost less than USD 2000. If options are found, reply 'Yes' with the details, otherwise 'No options found'."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""max_price"": 2000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,easy,null,null,validation,null
rome2rio/routes/del_lon_info_heathrow/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Tell me info about the top listing for traveling from New Delhi to London. I specifically want to fly into London Heathrow Airport and keep the budget strictly under USD 3000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""london heathrow airport""], ""max_price"": 3000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,easy,null,null,validation,null
rome2rio/routes/del_lon_fastest_overall/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Are there any routes from New Delhi to London that have a total travel time of less than 13 hours (780 mins)? Reply with 'Yes' and the details if found."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""max_duration"": 780}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,easy,null,null,validation,null
rome2rio/routes/del_lon_stansted_duration/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Find a route from New Delhi to London arriving at London Stansted Airport with a travel time under 15 hours (900 minutes)."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""london stansted airport""], ""max_duration"": 900}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,medium,null,null,validation,null
rome2rio/routes/del_lon_city_airport_exact/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Tell me info about the route landing at London City Airport from New Delhi. It must cost exactly or less than USD 2000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""london city airport""], ""max_price"": 2000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,medium,null,null,validation,null
rome2rio/routes/del_lon_norwich_duration/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top listing for the route from New Delhi to London via Norwich International Airport. Are there any options under 20 hours (1200 mins)?"", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""norwich international airport""], ""max_duration"": 1200}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/routes/del_lon_price_bracket_train/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Find transport options from New Delhi to London that include a train ride, priced strictly between USD 400 and USD 1000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""train""], ""min_price"": 400.0, ""max_price"": 1000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/schedules/del_lon_turkish_top/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""I'm looking at flight schedules from New Delhi to London via Stansted for {dateRange}. Tell me info about the top listing operated by Turkish Airlines under USD 2000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""turkish airlines""], ""max_price"": 2000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""next Tuesday""}}",real,rome2rio,travel,schedules,easy,null,null,validation,null
rome2rio/schedules/del_lon_emirates_duration/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top flight schedules from New Delhi to London (arriving at Stansted) on {dateRange} operated by Emirates with a travel time of less than 20 hours (1200 mins)."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""emirates""], ""max_duration"": 1200}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""upcoming Friday""}}",real,rome2rio,travel,schedules,medium,null,null,validation,null
rome2rio/schedules/del_lon_airindia_emirates/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Are there any flight schedules from New Delhi to London for {dateRange} that combine Air India Limited and Emirates? Tell me info about the top listing if the price is under USD 5000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""air india limited"", ""emirates""], ""max_price"": 5000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""next Wednesday""}}",real,rome2rio,travel,schedules,medium,null,null,validation,null
rome2rio/schedules/del_lon_oman_turkish_combo/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Find me a flight schedule connecting through Oman Air and Turkish Airlines from New Delhi to London on {dateRange}. I need the duration to be under 37 hours (2220 minutes) and the price to be below USD 7000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""oman air"", ""turkish airlines""], ""max_duration"": 2220, ""max_price"": 7000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""first week of next month""}}",real,rome2rio,travel,schedules,hard,null,null,validation,null
rome2rio/schedules/del_lon_spicejet_strict/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top 3 listings for flights from New Delhi to London on {dateRange} that involve Spicejet. Keep the maximum duration strictly under 55 hours (3300 minutes) and budget under USD 7000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""spicejet""], ""max_duration"": 3300, ""max_price"": 7000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""next Sunday""}}",real,rome2rio,travel,schedules,hard,null,null,validation,null
rome2rio/schedules/del_lon_emirates_bracket/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""I am searching for flight schedules from New Delhi to London for {dateRange}. Tell me info about the options if I want to fly by Emirates, but I need a total travel time strictly between 24 hours (1440 mins) and 26 hours (1560 mins)."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""emirates""], ""min_duration"": 1440, ""max_duration"": 1560}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""upcoming Monday""}}",real,rome2rio,travel,schedules,hard,null,null,validation,null
rome2rio/routes/del_lon_norwich_strict_bracket/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Tell me info about the top listing for a route using a train to Norwich International Airport from New Delhi. Restrict the budget strictly between USD 1800 and USD 2000 and ensure the total duration is under 20 hours (1200 mins)."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""norwich international airport"", ""train""], ""min_price"": 1800.0, ""max_price"": 2000.0, ""max_duration"": 1200}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/routes/del_lon_birmingham_floor/102,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Please detail the best options for traveling from New Delhi to London, arriving via Birmingham Airport. I need a train connection, a budget of less than USD 3000, and a minimum travel duration of 15 hours (900 mins)."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""birmingham airport"", ""train""], ""max_price"": 3000.0, ""min_duration"": 900}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/routes/del_lon_train_fast_budget/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Can you provide a summary of the best routes with a train connection from New Delhi to London that cost less than USD 3000 and take strictly under 950 minutes to complete?"", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""train""], ""max_price"": 3000.0, ""max_duration"": 950}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/routes/del_lon_city_airport_exact/102,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Tell me info about the top listing landing at London City Airport from New Delhi. It must cost strictly between USD 2000 and USD 3000, with a maximum travel time of 15 hours (900 mins)."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""london city airport""], ""min_price"": 2000.0, ""max_price"": 3000.0, ""max_duration"": 900}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/schedules/del_lon_spicejet_oman_long/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top 2 listings for schedules involving Spicejet or Oman Air on {dateRange}. The total duration must be exceptionally long (over 30 hours / 1800 mins) and the price must be under USD 4000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""spicejet"", ""oman air""], ""min_duration"": 1800, ""max_price"": 4000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""next Wednesday""}}",real,rome2rio,travel,schedules,hard,null,null,validation,null
rome2rio/schedules/del_lon_turkish_premium_bracket/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Extract and summarize the top route from New Delhi to London where the carrier is Turkish Airlines on {dateRange}. The travel time must be strictly between 840 mins and 960 mins, and the price must exceed USD 3000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""london""], ""modes"": [""turkish airlines""], ""min_duration"": 840, ""max_duration"": 960, ""min_price"": 3000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""upcoming Friday""}}",real,rome2rio,travel,schedules,hard,null,null,validation,null
rome2rio/routes/del_nyc_newark_lga_bracket/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top 3 route listings from New Delhi to New York that include landing at either Newark Liberty International Airport or Laguardia Airport. The budget must be strictly between USD 2000 and USD 5000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""new york""], ""modes"": [""newark liberty international airport"", ""laguardia airport""], ""min_price"": 2000.0, ""max_price"": 5000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/routes/del_nyc_train_duration_bracket/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""I'm looking for routes from New Delhi to New York that involve a train segment. Tell me info about the top listing where the travel time is strictly between 23 hours (1380 mins) and 24 hours (1440 mins)."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""new york""], ""modes"": [""train""], ""min_duration"": 1380, ""max_duration"": 1440}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/routes/del_fra_cologne_stuttgart_budget/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top 3 listings for traveling from New Delhi to Frankfurt am Main. I want to arrive via Cologne Bonn Airport or Stuttgart Airport, and the price must be strictly under USD 4000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""frankfurt am main""], ""modes"": [""cologne bonn airport"", ""stuttgart airport""], ""max_price"": 4000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/routes/del_fra_hindon_floor/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Are there any routes from New Delhi to Frankfurt am Main departing from Hindon? Tell me info about the top listing that takes longer than 20 hours (1200 mins) and costs more than USD 1000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""frankfurt am main""], ""modes"": [""hindon""], ""min_duration"": 1200, ""min_price"": 1000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/schedules/hin_fra_indigo_emirates_exact/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Tell me info about the top listing for a flight schedule from Delhi (departing from Hindon) to Frankfurt on {dateRange} that combines IndiGo Airlines and Emirates. I need the duration to be exactly 33.5 hours (2010 minutes) and the price to be strictly between USD 500 and USD 1000."", ""queries"": [[{""origins"": [""delhi""], ""destinations"": [""frankfurt""], ""modes"": [""hindon"", ""indigo airlines"", ""emirates""], ""min_duration"": 2010, ""max_duration"": 2010, ""min_price"": 500.0, ""max_price"": 1000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""next Friday""}}",real,rome2rio,travel,schedules,hard,null,null,validation,null
rome2rio/schedules/hin_fra_indigo_etihad_budget/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Search for flight schedules from Delhi (departing from Hindon) to Frankfurt for {dateRange}. Summarize the top 3 listings that use IndiGo Airlines and Etihad, keeping the budget strictly under USD 1500."", ""queries"": [[{""origins"": [""delhi""], ""destinations"": [""frankfurt""], ""modes"": [""hindon"", ""indigo airlines"", ""etihad""], ""max_price"": 1500.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""upcoming Monday""}}",real,rome2rio,travel,schedules,hard,null,null,validation,null
rome2rio/schedules/hin_fra_indigo_emirates_fast/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Please detail the best options for flights from Delhi (departing from Hindon) to Frankfurt on {dateRange} operated by IndiGo Airlines and Emirates. The travel time must be less than 28 hours (1680 mins) and cost under USD 2000."", ""queries"": [[{""origins"": [""delhi""], ""destinations"": [""frankfurt""], ""modes"": [ ""hindon"", ""indigo airlines"", ""emirates""], ""max_duration"": 1680, ""max_price"": 2000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""next Wednesday""}}",real,rome2rio,travel,schedules,hard,null,null,validation,null
rome2rio/routes/del_nyc_jfk_strict/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Tell me info about the top listing for routes from New Delhi to New York landing at John F. Kennedy International Airport. The duration must be under 20 hours (1200 mins) and the price strictly under USD 5000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""new york""], ""modes"": [""john f. kennedy international airport""], ""max_duration"": 1200, ""max_price"": 5000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/routes/del_fra_train_munich_stuttgart/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top 3 listings for routes from New Delhi to Frankfurt am Main that include a train ride and land at either Stuttgart Airport or Munich International Airport. The total cost must be less than USD 2000."", ""queries"": [[{""origins"": [""new delhi""], ""destinations"": [""frankfurt am main""], ""modes"": [""stuttgart airport"", ""train""], ""max_price"": 2000.0}, {""origins"": [""new delhi""], ""destinations"": [""frankfurt am main""], ""modes"": [""munich international airport"", ""train""], ""max_price"": 2000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/schedules/hin_fra_emirates_exact_time_floor/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Tell me info about the top listing for flight combinations from Delhi (departing from Hindon) to Frankfurt on {dateRange}. I only want options using IndiGo Airlines and Emirates where the price is strictly over USD 1000 but the duration is exactly 2010 minutes."", ""queries"": [[{""origins"": [""delhi""], ""destinations"": [""frankfurt""], ""modes"": [""hindon"", ""indigo airlines"", ""emirates""], ""min_price"": 1000.0, ""min_duration"": 2010, ""max_duration"": 2010}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata"", ""values"": {""dateRange"": ""first week of next month""}}",real,rome2rio,travel,schedules,hard,null,null,validation,null
rome2rio/routes/bom_ams_brussels_train/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""I need to travel from Mumbai to Amsterdam, specifically routing through Brussels Airport and taking a train. Tell me info about the top listing where the duration is under 16 hours (960 minutes) and the price is strictly capped at USD 5000."", ""queries"": [[{""origins"": [""mumbai""], ""destinations"": [""amsterdam""], ""modes"": [""brussels airport"", ""train""], ""max_duration"": 960, ""max_price"": 5000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/routes/bom_ams_german_bracket/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""all"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Summarize the top 2 route listings from Mumbai to Amsterdam that connect via Germany (either Düsseldorf International Airport or Cologne Bonn Airport) and include a train. The budget must be strictly between USD 1000 and USD 5000."", ""queries"": [[{""origins"": [""mumbai""], ""destinations"": [""amsterdam""], ""modes"": [""düsseldorf international airport"", ""train""], ""min_price"": 1000.0, ""max_price"": 5000.0}, {""origins"": [""mumbai""], ""destinations"": [""amsterdam""], ""modes"": [""cologne bonn airport"", ""train""], ""min_price"": 1000.0, ""max_price"": 5000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
rome2rio/routes/bom_ams_schiphol_fastest/101,"{""_target_"": ""navi_bench.rome2rio.rome2rio_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.rome2rio.com/"", ""task"": ""Find the fastest route from Mumbai landing directly at Amsterdam Airport Schiphol. The travel time must be strictly less than 750 minutes and the total price under USD 2000. Detail the exact listing."", ""queries"": [[{""origins"": [""mumbai""], ""destinations"": [""amsterdam""], ""modes"": [""amsterdam airport schiphol""], ""max_duration"": 750, ""max_price"": 2000.0}]], ""location"": ""India"", ""timezone"": ""Asia/Kolkata""}",real,rome2rio,travel,routes,hard,null,null,validation,null
