task_id,task_generation_config_json,env,domain,l1_category,l2_category,suggested_difficulty,suggested_hint,suggested_max_steps,suggested_split,metadata_json
navi_bench/zillow/for_sale_property_type/10,"{""_target_"": ""navi_bench.zillow.zillow_url_match.generate_task_config"", ""url"": ""https://www.zillow.com"", ""task"": ""Find only houses for sale in Los Angeles CA."", ""location"": ""Los Angeles, CA, United States"", ""timezone"": ""America/Los_Angeles"", ""ground_truth_url"": ""https://www.zillow.com/los-angeles-ca/houses/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-118.94594270507812%2C%22east%22%3A-117.87752229492187%2C%22south%22%3A33.68063051478976%2C%22north%22%3A34.36015008563574%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A12447%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22Los%20Angeles%20CA%22%7D""}",real,zillow,realestate,for_sale_property_type,null,null,null,train,null
navi_bench/zillow/for_sale_property_type/11,"{""_target_"": ""navi_bench.zillow.zillow_url_match.generate_task_config"", ""url"": ""https://www.zillow.com"", ""task"": ""Search for condos for sale in New York NY, priced under $1,000,000."", ""location"": ""New York, NY, United States"", ""timezone"": ""America/New_York"", ""ground_truth_url"": ""https://www.zillow.com/new-york-ny/condos/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-74.51389120507812%2C%22east%22%3A-73.44547079492187%2C%22south%22%3A40.38633696547364%2C%22north%22%3A41.007916244996316%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A6181%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22price%22%3A%7B%22max%22%3A1000000%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22New%20York%20NY%22%7D""}",real,zillow,realestate,for_sale_property_type,null,null,null,train,null
navi_bench/zillow/for_sale_property_type/12,"{""_target_"": ""navi_bench.zillow.zillow_url_match.generate_task_config"", ""url"": ""https://www.zillow.com"", ""task"": ""Find townhomes for sale in Dallas TX, with 3+ bedrooms."", ""location"": ""Dallas, TX, United States"", ""timezone"": ""America/Chicago"", ""ground_truth_url"": ""https://www.zillow.com/dallas-tx/townhomes/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-97.31164170507813%2C%22east%22%3A-96.24322129492188%2C%22south%22%3A32.472758782604316%2C%22north%22%3A33.16175987397634%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A38128%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A3%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22Dallas%20TX%22%7D""}",real,zillow,realestate,for_sale_property_type,null,null,null,train,null
navi_bench/zillow/for_sale_property_type/13,"{""_target_"": ""navi_bench.zillow.zillow_url_match.generate_task_config"", ""url"": ""https://www.zillow.com"", ""task"": ""Search for houses and townhomes for sale in San Diego CA."", ""location"": ""San Diego, CA, United States"", ""timezone"": ""America/Los_Angeles"", ""ground_truth_url"": ""https://www.zillow.com/san-diego-ca/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-117.64318870507813%2C%22east%22%3A-116.57476829492188%2C%22south%22%3A32.47954322311697%2C%22north%22%3A33.16849189944662%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A54296%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22San%20Diego%20CA%22%7D""}",real,zillow,realestate,for_sale_property_type,null,null,null,train,null
navi_bench/zillow/for_sale_property_type/14,"{""_target_"": ""navi_bench.zillow.zillow_url_match.generate_task_config"", ""url"": ""https://www.zillow.com"", ""task"": ""Find multi-family homes for sale in Atlanta, GA."", ""location"": ""Atlanta, GA, United States"", ""timezone"": ""America/New_York"", ""ground_truth_url"": ""https://www.zillow.com/atlanta-ga/duplex/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-84.71126260253907%2C%22east%22%3A-84.17705239746094%2C%22south%22%3A33.6041676545567%2C%22north%22%3A33.94491128055764%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A37211%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Atlanta%20GA%22%7D""}",real,zillow,realestate,for_sale_property_type,null,null,null,train,null
navi_bench/zillow/for_sale_property_type/15,"{""_target_"": ""navi_bench.zillow.zillow_url_match.generate_task_config"", ""url"": ""https://www.zillow.com"", ""task"": ""Search for lots and land type home for sale in Houston TX, under maximum $200,000."", ""location"": ""Houston, TX, United States"", ""timezone"": ""America/Chicago"", ""ground_truth_url"": ""https://www.zillow.com/houston-tx/land/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-95.95855770507814%2C%22east%22%3A-94.89013729492189%2C%22south%22%3A29.461319712212262%2C%22north%22%3A30.172633005473237%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A39051%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A200000%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22usersSearchTerm%22%3A%22Houston%20TX%22%7D""}",real,zillow,realestate,for_sale_property_type,null,null,null,validation,null
navi_bench/zillow/for_sale_property_type/16,"{""_target_"": ""navi_bench.zillow.zillow_url_match.generate_task_config"", ""url"": ""https://www.zillow.com"", ""task"": ""Find manufactured homes for sale in Tampa FL, priced under maximum $150,000."", ""location"": ""Tampa, FL, United States"", ""timezone"": ""America/New_York"", ""ground_truth_url"": ""https://www.zillow.com/tampa-fl/mobile/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-82.72138560253907%2C%22east%22%3A-82.18717539746095%2C%22south%22%3A27.81349488450519%2C%22north%22%3A28.175456878506484%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A41176%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22max%22%3A150000%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Tampa%20FL%22%7D""}",real,zillow,realestate,for_sale_property_type,null,null,null,validation,null
navi_bench/zillow/for_sale_property_type/17,"{""_target_"": ""navi_bench.zillow.zillow_url_match.generate_task_config"", ""url"": ""https://www.zillow.com"", ""task"": ""Find condos in Boston MA, with 2+ bedrooms priced between minimum $300,000 and maximum $800,000."", ""location"": ""Boston, MA, United States"", ""timezone"": ""America/New_York"", ""ground_truth_url"": ""https://www.zillow.com/boston-ma/condos/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-71.31473660253906%2C%22east%22%3A-70.78052639746093%2C%22south%22%3A42.16168392638342%2C%22north%22%3A42.46481421103671%7D%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A44269%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22beds%22%3A%7B%22min%22%3A2%7D%2C%22sf%22%3A%7B%22value%22%3Afalse%7D%2C%22tow%22%3A%7B%22value%22%3Afalse%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22price%22%3A%7B%22min%22%3A300000%2C%22max%22%3A800000%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A11%2C%22usersSearchTerm%22%3A%22Boston%20MA%22%7D""}",real,zillow,realestate,for_sale_property_type,null,null,null,train,null
navi_bench/zillow/for_sale_property_type/18,"{""_target_"": ""navi_bench.zillow.zillow_url_match.generate_task_config"", ""url"": ""https://www.zillow.com"", ""task"": ""Search for houses and townhomes for sale in Charlotte NC."", ""location"": ""Charlotte, NC, United States"", ""timezone"": ""America/New_York"", ""ground_truth_url"": ""https://www.zillow.com/charlotte-nc/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-81.54821241015625%2C%22east%22%3A-80.11449658984375%2C%22south%22%3A34.65326116000588%2C%22north%22%3A35.76183521626085%7D%2C%22usersSearchTerm%22%3A%22Charlotte%20NC%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A24043%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22mf%22%3A%7B%22value%22%3Afalse%7D%2C%22land%22%3A%7B%22value%22%3Afalse%7D%2C%22apa%22%3A%7B%22value%22%3Afalse%7D%2C%22manu%22%3A%7B%22value%22%3Afalse%7D%2C%22con%22%3A%7B%22value%22%3Afalse%7D%2C%22apco%22%3A%7B%22value%22%3Afalse%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%7D""}",real,zillow,realestate,for_sale_property_type,null,null,null,train,null
navi_bench/zillow/for_sale_property_type/19,"{""_target_"": ""navi_bench.zillow.zillow_url_match.generate_task_config"", ""url"": ""https://www.zillow.com"", ""task"": ""Find homes for sale in Raleigh NC, under $350,000."", ""location"": ""Raleigh, NC, United States"", ""timezone"": ""America/New_York"", ""ground_truth_url"": ""https://www.zillow.com/raleigh-nc/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-79.34234691015625%2C%22east%22%3A-77.90863108984375%2C%22south%22%3A35.234459670700836%2C%22north%22%3A36.33509671387089%7D%2C%22usersSearchTerm%22%3A%22Raleigh%20NC%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A54047%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22min%22%3Anull%2C%22max%22%3A350000%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%7D""}",real,zillow,realestate,for_sale_property_type,null,null,null,train,null
navi_bench/zillow/for_sale_features/20,"{""_target_"": ""navi_bench.zillow.zillow_url_match.generate_task_config"", ""url"": ""https://www.zillow.com"", ""task"": ""Find homes for sale in Scottsdale AZ, priced for maximum $1,000,000."", ""location"": ""Scottsdale, AZ, United States"", ""timezone"": ""America/Phoenix"", ""ground_truth_url"": ""https://www.zillow.com/scottsdale-az/?searchQueryState=%7B%22pagination%22%3A%7B%7D%2C%22isMapVisible%22%3Atrue%2C%22mapBounds%22%3A%7B%22west%22%3A-112.56615641015625%2C%22east%22%3A-111.13244058984375%2C%22south%22%3A33.10809045828619%2C%22north%22%3A34.237220063450884%7D%2C%22usersSearchTerm%22%3A%22Scottsdale%20AZ%22%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A54346%2C%22regionType%22%3A6%7D%5D%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22price%22%3A%7B%22min%22%3Anull%2C%22max%22%3A1000000%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A9%7D""}",real,zillow,realestate,for_sale_features,null,null,null,train,null
