task_id,task_generation_config_json,env,domain,l1_category,l2_category,suggested_difficulty,suggested_hint,suggested_max_steps,suggested_split,metadata_json
ticketmaster/family/monster_jam/hartford_exact/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for the Monster Jam event in Hartford exactly on {dateRange}."", ""queries"": [[{""event_names"": [""monster jam""], ""cities"": [""hartford""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,family,null,null,null,validation,null
ticketmaster/family/monster_jam/tucson_budget/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Look for Monster Jam tickets in Tucson on {dateRange}. Adjust the maximum price filter to $60."", ""queries"": [[{""event_names"": [""monster jam""], ""cities"": [""tucson""], ""max_price"": 60.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Phoenix"", ""values"": {""dateRange"": ""Fridays in next month""}}",real,ticketmaster,e_commerce,family,null,null,null,validation,null
ticketmaster/family/monster_jam/biloxi_standard/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for Monster Jam in Biloxi on {dateRange}. Ensure you look for ticket availability."", ""queries"": [[{""event_names"": [""monster jam""], ""cities"": [""biloxi""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Chicago"", ""values"": {""dateRange"": ""Sundays in next month""}}",real,ticketmaster,e_commerce,family,null,null,null,validation,null
ticketmaster/concerts/ariana/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for Ariana Grande in Los Angeles, CA on {dateRange}. Find tickets priced for maximum $900."", ""queries"": [[{""event_names"": [""ariana grande""], ""cities"": [""los angeles""], ""max_price"": 900.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Fridays in next month""}}",real,ticketmaster,e_commerce,concerts,null,null,null,validation,null
ticketmaster/sports/dodgers/spring_training_surprise/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for Los Angeles Dodgers tickets against the Chicago White Sox happening at Surprise Stadium in Arizona on {dateRange}."", ""queries"": [[{""event_names"": [""dodgers"", ""white sox""], ""venues"": [""surprise stadium""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Sundays in next month""}}",real,ticketmaster,e_commerce,sports,null,null,null,validation,null
ticketmaster/sports/dodgers/vs_athletics/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for the Los Angeles Dodgers home game against The A's on {dateRange}."", ""queries"": [[{""event_names"": [""dodgers"", ""a's"", ""athletics""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Wednesdays in next month""}}",real,ticketmaster,e_commerce,sports,null,null,null,validation,null
ticketmaster/sports/dodgers/vs_yankees/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Look for an upcoming Los Angeles Dodgers game against the New York Yankees. Check availability for {dateRange}."", ""queries"": [[{""event_names"": [""dodgers"", ""yankees""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,sports,null,null,null,validation,null
ticketmaster/sports/dodgers/4_tickets/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find exactly 4 tickets for any Los Angeles Dodgers game on {dateRange}."", ""queries"": [[{""event_names"": [""dodgers""], ""ticket_quantities"": [4], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Tuesdays in next month""}}",real,ticketmaster,e_commerce,sports,null,null,null,validation,null
ticketmaster/sports/la_sports_discovery/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Go to the Ticketmaster Sports section and search for events happening in 'Los Angeles, CA' on {dateRange}. Do not need to click into any actual event."", ""queries"": [[{""event_categories"": [""sports""], ""cities"": [""los angeles""], ""require_available"": false}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Wednesdays in next month""}}",real,ticketmaster,e_commerce,sports,null,null,null,validation,null
ticketmaster/sports/ny_sports_discovery/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Go to the Ticketmaster Sports section and search for events happening in 'New York, NY' on {dateRange}. Do not need to click into any actual event."", ""queries"": [[{""event_categories"": [""sports""], ""cities"": [""new york""], ""require_available"": false}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Wednesdays in next month""}}",real,ticketmaster,e_commerce,sports,null,null,null,validation,null
ticketmaster/theatre/wickedny/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Wicked (NY) on {dateRange} for exactly 2 tickets priced between minimum $200 and maximum $400."", ""queries"": [[{""event_names"": [""wicked (ny)""], ""ticket_quantities"": [2], ""min_price"": 200.0, ""max_price"": 400.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,theater,null,null,null,validation,null
ticketmaster/concerts/bruno_mars/premium_resale/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for Bruno Mars tickets for his {dateRange}. Ensure the 'Verified Resale' filter is active, and find tickets priced starting from minimum $700."", ""queries"": [[{""event_names"": [""bruno mars""], ""require_resale"": true, ""min_price"": 700.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,concerts,null,null,null,validation,null
ticketmaster/concerts/bruno_mars/front_rows/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Bruno Mars concert on {dateRange}. Find available tickets specifically located in Row 9 or Row 10."", ""queries"": [[{""event_names"": [""bruno mars""], ""rows"": [""9"", ""10""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Chicago"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,concerts,null,null,null,validation,null
ticketmaster/theater/mj/matinee/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for 'MJ the musical' at the 'Neil Simon Theatre' in New York on {dateRange} and check availability."", ""queries"": [[{""event_names"": [""mj the musical""], ""cities"": [""new york""], ""venues"": [""neil simon theatre""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Wednesdays in next month""}}",real,ticketmaster,e_commerce,theater,null,null,null,validation,null
ticketmaster/concerts/bruno_mars/cheap_ticket/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for 'Bruno Mars The Romantic Tour' for {dateRange}. Find any available ticket that costs maximum $650."", ""queries"": [[{""event_names"": [""bruno mars the romantic tour""], ""max_price"": 650.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,concerts,null,null,null,validation,null
ticketmaster/concerts/jonas_brothers/lincoln_budget/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Jonas Brothers performing at 'The Venue at Thunder Valley Casino Resort' in Lincoln, CA on {dateRange}. Find tickets that cost maximum $250."", ""queries"": [[{""event_names"": [""jonas brothers""], ""venues"": [""the venue at thunder valley casino resort""], ""cities"": [""lincoln""], ""max_price"": 250.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Fridays in next month""}}",real,ticketmaster,e_commerce,concerts,null,null,null,validation,null
ticketmaster/festivals/boots_and_hearts/friday_pass/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Boots And Hearts Music Festival in Oro-Medonte, ON, Canada on {dateRange} and check ticket availability."", ""queries"": [[{""event_names"": [""boots and hearts music festival""], ""cities"": [""oro-medonte""], ""require_available"": true}]], ""location"": ""Canada"", ""timezone"": ""America/Toronto"", ""values"": {""dateRange"": ""Fridays in next month""}}",real,ticketmaster,e_commerce,festivals,null,null,null,validation,null
ticketmaster/concerts/newyork/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Go to the Ticketmaster Concerts section and search for events happening in 'New York, NY' on {dateRange}, no need to click into any actual event."", ""queries"": [[{""event_categories"": [""concerts""], ""cities"": [""new york""], ""require_available"": false}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,concerts,null,null,null,validation,null
ticketmaster/concerts/jonas_brothers/aspen_private/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the 'Jonas Brothers' concert scheduled for {dateRange} in Aspen, CO."", ""queries"": [[{""event_names"": [""jonas brothers""], ""cities"": [""aspen""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Denver"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,concerts,null,null,null,validation,null
ticketmaster/concerts/jonas_brothers/ziegfeld_new_york/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find available tickets for the Jonas Brothers performance at the Ziegfeld Ballroom in New York on {dateRange}."", ""queries"": [[{""event_names"": [""jonas brothers""], ""venues"": [""ziegfeld ballroom""], ""cities"": [""new york""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,concerts,null,null,null,validation,null
ticketmaster/concerts/charlie_puth/qty3_price_range/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for 'Charlie Puth: Whatever's Clever! World Tour' on {dateRange}. Select exactly 3 tickets priced between minimum $80 and maximum $180."", ""queries"": [[{""event_names"": [""charlie puth: whatever's clever! world tour""], ""ticket_quantities"": [3], ""min_price"": 80.0, ""max_price"": 180.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Fridays in next month""}}",real,ticketmaster,e_commerce,concerts,null,null,null,validation,null
ticketmaster/concerts/charlie_puth/under_250/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Charlie Puth concert on {dateRange}. Find any available standard ticket that costs maximum $250."", ""queries"": [[{""event_names"": [""charlie puth""], ""max_price"": 250.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Fridays in next month""}}",real,ticketmaster,e_commerce,concerts,null,null,null,validation,null
ticketmaster/concerts/charlie_puth/row_a/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for the 'Charlie Puth: 'Whatever's Clever! World Tour' on {dateRange}. Look for tickets specifically located in Row A."", ""queries"": [[{""event_names"": [""charlie puth: whatever's clever! world tour""], ""rows"": [""a""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Chicago"", ""values"": {""dateRange"": ""Fridays in next month""}}",real,ticketmaster,e_commerce,concerts,null,null,null,validation,null
ticketmaster/concerts/charlie_puth/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the Charlie Puth concert taking place in Hollywood, FL on {dateRange}."", ""queries"": [[{""event_names"": [""charlie puth""], ""cities"": [""hollywood""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Fridays in next month""}}",real,ticketmaster,e_commerce,concerts,null,null,null,validation,null
ticketmaster/concerts/charlie_puth/whatevers_clever_tour/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search specifically for the 'Charlie Puth: Whatever's Clever! World Tour' happening in New York, on {dateRange} and ensure tickets are available."", ""queries"": [[{""event_names"": [""charlie puth: whatever's clever! world tour""], ""cities"": [""new york""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Fridays in next month""}}",real,ticketmaster,e_commerce,concerts,null,null,null,validation,null
ticketmaster/comedy/jeff_dunham/tight_budget_pair/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the available tickets of 'Jeff Dunham: Artificial Intelligence' comedy tour on {dateRange} for exactly 2 tickets priced between minimum $60 and maximum $80."", ""queries"": [[{""event_names"": [""jeff dunham: artificial intelligence""], ""ticket_quantities"": [2], ""min_price"": 60.0, ""max_price"": 80.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,comedy,null,null,null,validation,null
ticketmaster/comedy/jeff_dunham/houston/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for the available tickets for Jeff Dunham in Houston, TX on {dateRange}."", ""queries"": [[{""event_names"": [""jeff dunham""], ""cities"": [""houston""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Chicago"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,comedy,null,null,null,validation,null
ticketmaster/comedy/jeff_dunham/houston_hobby_center/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find the available tickets of 'Jeff Dunham's: Artificial Intelligence' tour stop in Houston, TX at the hobby center on {dateRange}."", ""queries"": [[{""event_names"": [""jeff dunham: artificial intelligence""], ""cities"": [""houston""], ""venues"": [""hobby center""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Chicago"", ""values"": {""dateRange"": ""Sundays in next month""}}",real,ticketmaster,e_commerce,comedy,null,null,null,validation,null
ticketmaster/comedy/jeff_dunham/budget_under_80/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for Jeff Dunham tickets for his {dateRange} performance and verify if there are tickets available for maximum $80."", ""queries"": [[{""event_names"": [""jeff dunham""], ""max_price"": 80.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,comedy,null,null,null,validation,null
ticketmaster/comedy/detroit_discovery/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/discover/comedy"", ""task"": ""Go to the Ticketmaster Comedy section and search for events happening in 'Detroit, MI' on {dateRange}. Do not need to click into any actual event."", ""queries"": [[{""event_categories"": [""comedy""], ""cities"": [""detroit""], ""require_available"": false}]], ""location"": ""United States"", ""timezone"": ""America/Detroit"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,comedy,null,null,null,validation,null
ticketmaster/comedy/jeff_dunham/row_c/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Look for tickets to the Jeff Dunham 'Artificial Intelligence' tour on {dateRange}. Check if there are any tickets available in Row C."", ""queries"": [[{""event_names"": [""jeff dunham: artificial intelligence""], ""rows"": [""c""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,comedy,null,null,null,validation,null
ticketmaster/theater/david_copperfield/late_show/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for David Copperfield tickets on {dateRange}. Find availability specifically for the 9:30 PM late show."", ""queries"": [[{""event_names"": [""david copperfield""], ""times"": [""21:30""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Mondays in next month""}}",real,ticketmaster,e_commerce,theater,null,null,null,validation,null
ticketmaster/theater/david_copperfield/discovery_dates/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for David Copperfield events during {dateRange}. Do not need to click into a specific event."", ""queries"": [[{""event_names"": [""david copperfield""], ""require_available"": false}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,theater,null,null,null,validation,null
ticketmaster/theater/david_copperfield/4_tickets/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find exactly 4 tickets for the David Copperfield show on {dateRange}."", ""queries"": [[{""event_names"": [""david copperfield""], ""ticket_quantities"": [4], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Tuesdays in next month""}}",real,ticketmaster,e_commerce,theater,null,null,null,validation,null
ticketmaster/theater/lion_king/cincinnati_aronoff/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Search for 'The Lion King' touring event by Disney. Find the event happening in Cincinnati, OH at the Aronoff Center-Procter & Gamble Hall and look for available tickets on {dateRange}"", ""queries"": [[{""event_names"": [""the lion king (touring)""], ""cities"": [""cincinnati""], ""venues"": [""aronoff center-procter & gamble hall""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Fridays in next month""}}",real,ticketmaster,e_commerce,theater,null,null,null,validation,null
ticketmaster/theater/lion_king/march_7_matinee/101,"{""_target_"": ""navi_bench.ticketmaster.ticket_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.ticketmaster.com/"", ""task"": ""Find tickets for 'The Lion King' touring event by Disney in Providence, RI on {dateRange} to the 1:00 PM show and check availability."", ""queries"": [[{""event_names"": [""the lion king (touring)""], ""cities"": [""providence""], ""times"": [""13:00""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,ticketmaster,e_commerce,theater,null,null,null,validation,null
