task_id,task_generation_config_json,env,domain,l1_category,l2_category,suggested_difficulty,suggested_hint,suggested_max_steps,suggested_split,metadata_json
vividseats/concerts/bts/bowl_19_check/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""My friends will be sitting in Bowl 19 section for the BTS concert in El Paso during {dateRange}. Check if there are any tickets left in that section."", ""queries"": [[{""event_names"": [""bts""], ""cities"": [""el paso""], ""sections"": [""bowl 19""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Denver"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/bts/bowl_26_general/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Check the Vivid Seats listing for BTS in El Paso during {dateRange} to know if I can get a ticket in Bowl 26 section for under $215."", ""queries"": [[{""event_names"": [""bts""], ""cities"": [""el paso""], ""sections"": [""bowl 26""], ""max_price"": 215.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Denver"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/the_weeknd/munich_general/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Search for concert tickets of The Weeknd in Munich, Germany during {dateRange}, I want to spend maximum of $600."", ""queries"": [[{""event_names"": [""the weeknd""], ""cities"": [""munich""], ""max_price"": 600.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""Europe/Berlin"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/the_weeknd/zone_300_level/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Find tickets for The Weeknd in Munich during {dateRange} only in the '300 Level' zone area."", ""queries"": [[{""event_names"": [""the weeknd""], ""cities"": [""munich""], ""zones"": [""300 level""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""Europe/Berlin"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/the_weeknd/munich_budget_check/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Find me tickets to see The Weeknd in Munich during {dateRange}. My maximum budget is $200 per ticket."", ""queries"": [[{""event_names"": [""the weeknd""], ""cities"": [""munich""], ""max_price"": 200.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""Europe/Berlin"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/the_weeknd/section_327_specific/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Check the Vivid Seats listings for The Weeknd in Munich during {dateRange}. Look out for tickets specifically in Section 327."", ""queries"": [[{""event_names"": [""the weeknd""], ""cities"": [""munich""], ""sections"": [""section 327""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""Europe/Berlin"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/the_weeknd/allianz_arena_search/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Search for tickets to see The Weeknd performing at the Allianz Arena during {dateRange}."", ""queries"": [[{""event_names"": [""the weeknd""], ""venues"": [""allianz arena""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""Europe/Berlin"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/the_weeknd/zone_budget_combo/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Look for The Weeknd tickets in Munich during {dateRange}. Ensure the tickets cost less than $250 and are in the 300 Level zone."", ""queries"": [[{""event_names"": [""the weeknd""], ""cities"": [""munich""], ""zones"": [""300 level""], ""max_price"": 250.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""Europe/Berlin"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/the_weeknd/multi_section_choice/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""For The Weeknd's show in Munich during {dateRange}, check if tickets are available in either Section 310 or Section 320."", ""queries"": [[{""event_names"": [""the weeknd""], ""cities"": [""munich""], ""sections"": [""section 310"", ""section 320""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""Europe/Berlin"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/the_weeknd/specific_row_check/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Look for tickets in Section 301, Row 12 for The Weeknd in Munich during {dateRange}. Check if there is anything available."", ""queries"": [[{""event_names"": [""the weeknd""], ""cities"": [""munich""], ""sections"": [""section 301""], ""rows"": [""12""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""Europe/Berlin"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/the_weeknd/mid_tier_pricing/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Check the availability for tickets of The Weeknd concert in Munich in Sections 308, 309, or 322 during {dateRange}. I want to spend maximum of $775."", ""queries"": [[{""event_names"": [""the weeknd""], ""cities"": [""munich""], ""sections"": [""section 308"", ""section 309"", ""section 322""], ""max_price"": 775.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""Europe/Berlin"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lady_gaga/ny_group_budget/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Find tickets for Lady Gaga in New York, NY for a group of 6 people during {dateRange}. The budget is between $700 to $800 per ticket."", ""queries"": [[{""event_names"": [""lady gaga""], ""cities"": [""new york""], ""quantity"": 6, ""min_price"": 700.0, ""max_price"": 800.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lady_gaga/msg_row_12/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""I need exactly 6 tickets for Lady Gaga in New York during {dateRange}. Can you see if Section 115, Row 12 is available?"", ""queries"": [[{""event_names"": [""lady gaga""], ""cities"": [""new york""], ""quantity"": 6, ""sections"": [""section 115""], ""rows"": [""12""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lady_gaga/msg_super_seller/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Search for 6 tickets to Lady Gaga at Madison Square Garden venue  during {dateRange}. Ensure it is a 'Super Seller' category ticket."", ""queries"": [[{""event_names"": [""lady gaga""], ""venues"": [""madison square garden""], ""quantity"": 6, ""require_super_seller"": true, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lady_gaga/mid_tier_budget/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Find a group of 6 tickets for Lady Gaga in New York during {dateRange}. Show me options that costs maximum $1300 per ticket."", ""queries"": [[{""event_names"": [""lady gaga""], ""cities"": [""new york""], ""quantity"": 6, ""max_price"": 1300.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lady_gaga/multi_section_search/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""For the Lady Gaga show in New York City during {dateRange}, check if there are 6 tickets available in either Section 109 or Section 120."", ""queries"": [[{""event_names"": [""lady gaga""], ""cities"": [""new york""], ""sections"": [""section 109"", ""section 120""], ""quantity"": 6, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lady_gaga/front_rows_high_budget/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Find 6 tickets in either Row 5 or Row 6 for Lady Gaga's show in New York City during {dateRange}, they should be priced under $2000 each."", ""queries"": [[{""event_names"": [""lady gaga""], ""cities"": [""new york""], ""rows"": [""5"", ""6""], ""quantity"": 6, ""max_price"": 2000.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lady_gaga/section_200s_block/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Find 6 tickets for Lady Gaga in New York during {dateRange},  specifically checking Section 211 or Section 224."", ""queries"": [[{""event_names"": [""lady gaga""], ""cities"": [""new york""], ""sections"": [""section 211"", ""section 224""], ""quantity"": 6, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lady_gaga/section_104_exact/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Check the Vivid Seats listing for Lady Gaga at madison square garden during {dateRange}. I want to know if I can get 6 tickets in Section 104."", ""queries"": [[{""event_names"": [""lady gaga""], ""venues"": [""madison square garden""], ""quantity"": 6, ""sections"": [""section 104""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lewis_capaldi/la_group/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Search for Lewis Capaldi concert tickets in Los Angeles during {dateRange}. I need exactly 3 tickets."", ""queries"": [[{""event_names"": [""lewis capaldi""], ""cities"": [""los angeles""], ""quantity"": 3, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lewis_capaldi/zone_filter_promenade/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Find 3 tickets for Lewis Capaldi in Los Angeles during {dateRange}. Strictly look at 'Promenade 1' or 'Promenade 2' seats."", ""queries"": [[{""event_names"": [""lewis capaldi""], ""cities"": [""los angeles""], ""zones"": [""promenade 1"", ""promenade 2""], ""quantity"": 3, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lewis_capaldi/strict_budget_110/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Look for 3 tickets to the Lewis Capaldi show at the Hollywood Bowl venue during {dateRange}. The tickets should be priced below $110 per ticket."", ""queries"": [[{""event_names"": [""lewis capaldi""], ""venues"": [""hollywood bowl""], ""quantity"": 3, ""max_price"": 110.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lewis_capaldi/super_seller_f2_k2/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""I want to sit in either Promenade F2 or Promenade K2 sections for Lewis Capaldi during {dateRange}. Find me 3 tickets, and make sure they are listed by a 'Super Seller'."", ""queries"": [[{""event_names"": [""lewis capaldi""], ""sections"": [""promenade f2"", ""promenade k2""], ""quantity"": 3, ""require_super_seller"": true, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lewis_capaldi/row_19_exact/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Check the Vivid Seats listings for Lewis Capaldi in Los Angeles during {dateRange}. I specifically want 3 tickets in Row 19."", ""queries"": [[{""event_names"": [""lewis capaldi""], ""cities"": [""los angeles""], ""rows"": [""19""], ""quantity"": 3, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lewis_capaldi/zone_plus_budget/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Search for 3 tickets to Lewis Capaldi during {dateRange}. Apply the 'Promenade 1' zone filter and ensure that the tickets are priced under $150."", ""queries"": [[{""event_names"": [""lewis capaldi""], ""zones"": [""promenade 1""], ""max_price"": 150.0, ""quantity"": 3, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lewis_capaldi/f3_section_check/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Check if there are 3 tickets available in Promenade F3 section for the Lewis Capaldi show in Los Angeles during {dateRange}."", ""queries"": [[{""event_names"": [""lewis capaldi""], ""cities"": [""los angeles""], ""sections"": [""promenade f3""], ""quantity"": 3, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lewis_capaldi/super_seller_row_21/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""I need 3 tickets in Row 21 for Lewis Capaldi in Los Angeles during {dateRange}, but I will only buy them if they are from a Super Seller. Check for any such availablity."", ""queries"": [[{""event_names"": [""lewis capaldi""], ""cities"": [""los angeles""], ""rows"": [""21""], ""quantity"": 3, ""require_super_seller"": true, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lewis_capaldi/mid_tier_budget_check/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Find a group of 3 tickets for Lewis Capaldi at the Hollywood Bowl during {dateRange}. Show me options that cost less than $115 per ticket."", ""queries"": [[{""event_names"": [""lewis capaldi""], ""venues"": [""hollywood bowl""], ""quantity"": 3, ""max_price"": 115.0, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/concerts/lewis_capaldi/f1_or_k1_standard/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""I want to compare prices for 3 tickets in either Promenade F1 or Promenade K1 section for Lewis Capaldi in Los Angeles during {dateRange}."", ""queries"": [[{""event_names"": [""lewis capaldi""], ""cities"": [""los angeles""], ""sections"": [""promenade f1"", ""promenade k1""], ""quantity"": 3, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,concerts,null,null,null,validation,null
vividseats/sports/lakers/bulls_home/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Search for tickets to the Los Angeles Lakers vs Chicago Bulls game in Los Angeles during {dateRange}."", ""queries"": [[{""event_names"": [""lakers"", ""bulls""], ""cities"": [""los angeles""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Los_Angeles"", ""values"": {""dateRange"": ""weekdays in next month""}}",real,vividseats,e_commerce,sports,null,null,null,validation,null
vividseats/sports/lakers/miami_away/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""I want to see the Lakers play on the road against the Miami Heat over {dateRange}. Check if there are tickets available."", ""queries"": [[{""event_names"": [""lakers"", ""heat""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""weekends in next month""}}",real,vividseats,e_commerce,sports,null,null,null,validation,null
vividseats/sports/lakers/houston_multi_date/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""The Lakers are playing games in Houston soon. Find available tickets in {dateRange}."", ""queries"": [[{""event_names"": [""lakers""], ""cities"": [""houston""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/Chicago"", ""values"": {""dateRange"": ""Wednesdays in next month""}}",real,vividseats,e_commerce,sports,null,null,null,validation,null
vividseats/sports/knicks/100_level_zones/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Search for 2 tickets to the Knicks vs Raptors game during {dateRange}. Specifically look at '100 Level - Baseline' or '100 Level - Sideline' zones."", ""queries"": [[{""event_names"": [""knicks"", ""raptors""], ""quantity"": 2, ""zones"": [""100 level - baseline"", ""100 level - sideline""], ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,sports,null,null,null,validation,null
vividseats/sports/knicks/sec_112_super_seller/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""I want 2 tickets in Section 112 for the Knicks vs Raptors game during {dateRange}, but they must be from a Super Seller."", ""queries"": [[{""event_names"": [""knicks"", ""raptors""], ""sections"": [""section 112""], ""quantity"": 2, ""require_super_seller"": true, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,sports,null,null,null,validation,null
vividseats/sports/knicks/rows_21_22_budget/101,"{""_target_"": ""navi_bench.vividseats.vivid_info_gathering.generate_task_config_deterministic"", ""mode"": ""any"", ""url"": ""https://www.vividseats.com/"", ""task"": ""Check the Vivid Seats listings for the Knicks game during {dateRange}. I want 2 tickets in either Row 21 or Row 22 that cost less than $250."", ""queries"": [[{""event_names"": [""knicks""], ""rows"": [""21"", ""22""], ""max_price"": 250.0, ""quantity"": 2, ""require_available"": true}]], ""location"": ""United States"", ""timezone"": ""America/New_York"", ""values"": {""dateRange"": ""Saturdays in next month""}}",real,vividseats,e_commerce,sports,null,null,null,validation,null
