task_id,task_generation_config_json,env,domain,l1_category,l2_category,suggested_difficulty,suggested_hint,suggested_max_steps,suggested_split,metadata_json
etsy/search/gift_wrapped_vase/10,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for Vase over 100 USD for the occassion of house warming with free delivery (Special Offers) and can be gift wrapped (Ordering options)"",""gt_url"": [""https://www.etsy.com/search?q=vase&min=100&free_shipping=true&gift_wrap=true&attr_3=27""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,hard,null,null,validation,null
etsy/search/digital_download_menu_card/11,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for menu card under 10 USD with item format as digital downloads and sort by top reviews"",""gt_url"": [""https://www.etsy.com/search?q=menu+card&instant_download=true&max=10&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/logo_template/12,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for the logo template under 15 USD with item format as digital downloads"",""gt_url"": [""https://www.etsy.com/search?q=logo+template&instant_download=true&max=15""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/Christmas_gift_under_budget/13,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for On sale (Special Offers) Star seller (Etsy's best) Christmas gift over 10 USD with free delivery (Special Offers) and can be gift wrapped (Ordering options). Sort by price low to high"",""gt_url"": [""https://www.etsy.com/search?q=christmas+gift&is_discounted=true&free_shipping=true&is_star_seller=true&min=10&gift_wrap=true&order=price_asc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/Macrame_swing/14,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for On sale (Special Offers) Star seller (Etsy's best) Macrame swing with free delivery between 500 USD - 700 USD, sort by newest"",""gt_url"": [""https://www.etsy.com/search?q=macrame%20swing&is_discounted=true&min=500&max=700&is_star_seller=true&order=date_desc&free_shipping=true""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,easy,null,null,validation,null
etsy/search/key_holder/15,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for key holder for wall under 100 USD with free delivery and sort by price high to low"",""gt_url"": [""https://www.etsy.com/search?q=key+holder+for+wall&free_shipping=true&max=100&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/wood_watch_organizer/16,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for On Sale (Special Offers) Star Seller (Etsy's best) wooden watch organizer over 500 USD which can be gift wrapped and sort by price high to low"",""gt_url"": [""https://www.etsy.com/search?q=wooden%20watch%20organizer&is_discounted=true&is_star_seller=true&min=500&order=price_desc&gift_wrap=true""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/aroma_diffuser/17,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for Etsy's Picks (Etsy's best) aroma diffuser between 50 USD - 100 USD with free delivery and sort by newest"",""gt_url"": [""https://www.etsy.com/search?q=aroma+diffuser&free_shipping=true&is_merch_library=true&min=50&max=100&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/sticker_sheet/18,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for sticker sheet for the occasion of Graduation ceremony with item format as digital download"",""gt_url"": [""https://www.etsy.com/search?q=sticker+sheet&instant_download=true&attr_3=24""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,easy,null,null,validation,null
etsy/search/aquarium_decor/19,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for aquarium decor of material stone over 50 USD with free delivery that deliver to Japan, sort by newest"",""gt_url"": [""https://www.etsy.com/search?&q=aquarium+decor&attr_357=255&free_shipping=true&min=50&ship_to=JP&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,hard,null,null,validation,null
etsy/search/glass_tulip_lamp/20,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for On Sale (Special Offers) tulip lamp under 50 USD for bedroom with lamp base material of Glass and sort by Top reviews"",""gt_url"": [""https://www.etsy.com/search?q=tulip+lamp&is_discounted=true&attr_357=138&max=50&order=highest_reviews&attr_349=2354""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/dessert_candles/21,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for On Sale (Special Offers) dessert candle with fruity scent and wick material as cotton with delivery within 7 days under 30 USD"",""gt_url"": [""https://www.etsy.com/search?q=dessert+candle&max=30&delivery_days=7&attr_671=102&attr_670=4500&is_discounted=true""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/reading_journal/22,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for On Sale (Special Offers) Star Seller reading journal and sort by Top reviews"",""gt_url"": [""https://www.etsy.com/search?q=reading+journal&is_star_seller=true&is_discounted=true&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/gaming_desk_accessories/23,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for gaming desk accessories with free delivery sorted by newest over 50 USD"",""gt_url"": [""https://www.etsy.com/search?q=gaming+desk+accessories&free_shipping=true&min=50&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/search/car_model/24,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Search for On Sale (special offers) Car Model under 200 USD that delivers to India and can be gift wrapped, sorted by Price high to low"",""gt_url"": [""https://www.etsy.com/search?q=car+model&is_discounted=true&max=200&gift_wrap=true&ship_to=IN&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,search,medium,null,null,validation,null
etsy/category/home_and_living/1,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy for light fixtures under Home & Living → Lighting → Light Fixtures. Apply the following filters: Price: $100–$250, Special Offers: Free delivery, Room: living room, Sort By: Lowest price"",""gt_url"": [""https://www.etsy.com/c/home-and-living/lighting/light-fixtures?free_shipping=true&attr_349=2351&min=100&max=250&order=price_asc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/clothing/2,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under Clothing-> women's western clothing. Apply the following filters: Etsy's best: Star Seller, Special Offers: On Sale, Pattern: floral, Sort By: Top Customer Reviews"",""gt_url"": [""https://www.etsy.com/c/clothing/womens-clothing?is_discounted=true&is_star_seller=true&attr_185=424&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,easy,null,null,validation,null
etsy/category/art_and_collectibles/3,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under Art and Collectibles-> photography. Apply the following filters: Ready to dispatch in: 1-3 days, Special Offers: On Sale, Price: 10 USD- 50 USD, Subject: Landscape & scenery, Framing: framed"",""gt_url"": [""https://www.etsy.com/c/art-and-collectibles/photography?is_discounted=true&max_processing_days=3&attr_515=3644&attr_346=2341&min=10&max=50""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/jewellary_and_beauty/4,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under Craft supplies and tools -> jewelry-and-beauty->nail-art. Apply the following filters: Etsy's Best: Star Seller, Special Offers: Free Delivery, Price: 25 USD- 50 USD, Sort By: Most Recent"",""gt_url"": [""https://www.etsy.com/c/craft-supplies-and-tools/jewelry-and-beauty/nail-art?explicit=1&free_shipping=true&is_star_seller=true&min=25&max=50&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/eyeglasses/5,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under accessories ->sunglasses-and-eyewear ->eyeglasses. Apply the following filters: Special Offers: On Sale, Special Offers: Free Delivery, Price: over 100 USD, Sort By: Top customers review"",""gt_url"": [""https://www.etsy.com/c/accessories/sunglasses-and-eyewear/eyeglasses?free_shipping=true&is_discounted=true&min=100&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,easy,null,null,validation,null
etsy/category/pet_furniture/6,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under pet-supplies->pet-furniture. Apply the following filters: Special Offers: free delivery, Special Offers: On Sale"",""gt_url"": [""https://www.etsy.com/c/pet-supplies/pet-furniture?free_shipping=true&is_discounted=true""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/housewarming_gifts/7,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under kids-and-baby->nursery-decor. Apply the following filters: Price: 50 USD- 100 USD, Ordering Oprions: Can be gift wrapped, Special Offers: Free Delivery"",""gt_url"": [""https://www.etsy.com/c/kids-and-baby/nursery-decor?free_shipping=true&gift_wrap=true&min=50&max=100""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/wedding_accessories/8,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under weddings->accessories. Apply the following filters: Price: 0 USD - 900 USD, Special Offers: Free Delivery, Wedding Theme: Classic, Sort By: Highest price"",""gt_url"": [""https://www.etsy.com/c/weddings/accessories?free_shipping=true&min=0&max=900&attr_480=3473&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/jewelry_set/9,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under weddings->jewelry->jewelry-sets. Apply the following filters: Special Offers: Free Delivery, Special Offers: On Sale, Etsy's Best: Star Seller, Sort By: Top Customers Reviews"",""gt_url"": [""https://www.etsy.com/c/weddings/jewelry/jewelry-sets?free_shipping=true&is_discounted=true&is_star_seller=true&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/games_and_puzzles/10,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under toys-and-games->games-and-puzzles->puzzles. Apply the following filters:Special Offers: On Sale, Ordering options: can be gift wrapped, Sort By: Most recent"",""gt_url"": [""https://www.etsy.com/c/toys-and-games/games-and-puzzles/puzzles?is_discounted=true&gift_wrap=true&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/women_heels/11,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under shoes->womens-shoes->pumps (heels). Apply the following filters:Special Offers: On Sale, Special Offers: Free Delivery, Size: 5.5, Delivers to : United States, Sort By: Lowest price"",""gt_url"": [""https://www.etsy.com/c/shoes/womens-shoes/pumps?free_shipping=true&is_discounted=true&attr_288=1291&ship_to=US&order=price_asc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/Digital_downloads_birthday/12,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under paper-and-party-supplies->party-supplies. Apply the following filters:Item Format: Digital Download, Price: under 50 USD, Occassion: 1st Birthday, Sort By: Lowest price"",""gt_url"": [""https://www.etsy.com/c/paper-and-party-supplies/party-supplies?instant_download=true&min=0&max=50&attr_3=2773&order=price_asc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/kids_and_baby_toys/13,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under kids-and-baby->toys. Apply the following filters: Special Offers: On Sale, Price: under 500 USD, Etsy's Best: Star Seller, Delivers to : United States"",""gt_url"": [""https://www.etsy.com/c/kids-and-baby/toys?is_discounted=true&is_star_seller=true&max=500&ship_to=US""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null},",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/earrings_under_3000/14,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under jewelry->earrings->dangle-earrings (dangle and drop earrings). Apply the following filters: Special Offers: Free Delivery, Price: under 3000 USD, Etsy's Best: Etsy Picks, Ordering Options: Can be gift wrapped, Delivers to : United States, Sort By: Top Customers review"",""gt_url"": [""https://www.etsy.com/c/jewelry/earrings/dangle-earrings?free_shipping=true&is_merch_library=true&max=3000&gift_wrap=true&ship_to=US&order=highest_reviews""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/outdoor_garden_and_plants/15,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under home-and-living->outdoor-and-garden->plants. Apply the following filters: Special Offers: Free Delivery, Special Offers: On Sale, Price: 300 USD - 500 USD, Etsy's Best: Etsy Picks, Ordering Options: Can be gift wrapped, Delivers to : United States, Sort By: Highest Price"",""gt_url"": [""https://www.etsy.com/c/home-and-living/outdoor-and-garden/plants?free_shipping=true&is_discounted=true&min=300&max=500&ship_to=US&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/entryway_lights/16,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under home-and-living->lighting->light-fixtures. Apply the following filters: Special Offers: Free Delivery, Etsy's Best: Etsy Picks, Colour: Gold, Room: Entryway"",""gt_url"": [""https://www.etsy.com/c/home-and-living/lighting/light-fixtures?free_shipping=true&is_merch_library=true&attr_1=1214&attr_349=2353""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/anniversary_gifts/17,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under gifts->anniversary-gifts. Apply the following filters: Special Offers: Free Delivery, Price: below 3000 USD, Ordering Options: Can be gift wrapped, Deliver to : United States, Sort By: Most Recent"",""gt_url"": [""https://www.etsy.com/c/gifts/anniversary-gifts?free_shipping=true&min=0&max=3000&gift_wrap=true&ship_to=US&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/visual_arts/18,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under craft-supplies-and-tools->visual-arts. Apply the following filters: Special Offers: On Sale, Price: under 50 USD, Etsy Picks: Star Seller, Deliver to : United States, Sort By: Most Recent"",""gt_url"": [""https://www.etsy.com/c/craft-supplies-and-tools/visual-arts?is_discounted=true&is_star_seller=true&max=50&ship_to=US&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,easy,null,null,validation,null
etsy/category/girls_clothing/19,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under clothing->girls-clothing/dresses. Apply the following filters: Special Offers: On Sale, Hem Length: above-the-knee, Delivers to: Unites States, Sort By: Most Recent"",""gt_url"": [""https://www.etsy.com/c/clothing/girls-clothing/dresses?is_discounted=true&attr_425=2698&ship_to=US&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/musical_instruments/20,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under books-movies-and-music->music->musical-instruments. Apply the following filters: Special Offers: On Sale, Special Offers: Free Delivery, Delivers to: Japan, Sort By: Lowest Price"",""gt_url"": [""https://www.etsy.com/c/books-movies-and-music/music/musical-instruments?free_shipping=true&is_discounted=true&ship_to=JP&order=price_asc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/book_accessories/21,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under books-movies-and-music->books->book-accessories. Apply the following filters: Special Offers: On Sale, Etsy's Best: Star Seller, Price: 25 USD - 50 USD"",""gt_url"": [""https://www.etsy.com/c/books-movies-and-music/books/book-accessories?is_discounted=true&is_star_seller=true&min=25&max=50""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,medium,null,null,validation,null
etsy/category/colouring_books/22,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under books-movies-and-music->books->coloring-books. Apply the following filters: Item Format: Digital Downloads, Price: 10 USD - 25 USD, Sort By: Highest price"",""gt_url"": [""https://www.etsy.com/c/books-movies-and-music/books/coloring-books?instant_download=true&min=10&max=25&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/fragrances/23,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under bath-and-beauty->fragrances. Apply the following filters:Special Offers: Free Delivery, Etsy's Best: Etsy's Pick, Price: above 75 USD, Sort By: Most recent"",""gt_url"": [""https://www.etsy.com/c/bath-and-beauty/fragrances?free_shipping=true&is_merch_library=true&min=75&order=date_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,easy,null,null,validation,null
etsy/category/Skincare/24,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under bath-and-beauty->skin-care. Apply the following filters:Special Offers: Free Delivery, Special Offers: On Sale, Price: 25 USD - 50 USD, Sort By: Highest Price"",""gt_url"": [""https://www.etsy.com/c/bath-and-beauty/skin-care?free_shipping=true&is_discounted=true&min=25&max=50&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/bags_and_purses/25,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under bags-and-purses->backpacks. Apply the following filters:Special Offers: On Sale, Etsy's Best: Star Seller, Price: 200 USD - 250 USD, Sort By: Highest Price"",""gt_url"": [""https://www.etsy.com/c/bags-and-purses/backpacks?is_discounted=true&is_star_seller=true&min=200&max=250&order=price_desc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,hard,null,null,validation,null
etsy/category/glass_art_suncatchers/26,"{""_target_"": ""navi_bench.etsy.etsy_url_match.generate_task_config"",""url"": ""https://www.etsy.com"",""task"": ""Browse Etsy under art-and-collectibles->glass-art->suncatchers. Apply the following filters:Special Offers: On Sale, Special Offers: Free Delivery, Etsy's Best: Star Seller, Price: 100 USD - 200 USD, Sort By: Lowest Price"",""gt_url"": [""https://www.etsy.com/c/art-and-collectibles/glass-art/suncatchers?free_shipping=true&is_discounted=true&is_star_seller=true&min=100&max=200&order=price_asc""],""location"": ""United States"",""timezone"": ""America/Chicago"",""timestamp"": null}",real,etsy,marketplace,category,easy,null,null,validation,null
